ligand_id,file_prefix,label,train_test_split,atom_count,xsize,ysize,zsize,p_atom_count1,p_atom_count2,p_xsize,p_ysize,p_zsize
4x2s,2/pdbbind2016_general_train_3dnn/4x2s,6.55,0,0,0,0,0,0,0,0,0,0
4x34,2/pdbbind2016_general_train_3dnn/4x34,6.12,0,0,0,0,0,0,0,0,0,0
4x3e,2/pdbbind2016_general_train_3dnn/4x3e,5.47,0,0,0,0,0,0,0,0,0,0
4x3h,2/pdbbind2016_general_train_3dnn/4x3h,4.23,0,0,0,0,0,0,0,0,0,0
4x3i,2/pdbbind2016_general_train_3dnn/4x3i,3.17,0,0,0,0,0,0,0,0,0,0
4x3r,2/pdbbind2016_general_train_3dnn/4x3r,11.07,0,0,0,0,0,0,0,0,0,0
4x3s,2/pdbbind2016_general_train_3dnn/4x3s,5.89,0,0,0,0,0,0,0,0,0,0
4x3t,2/pdbbind2016_general_train_3dnn/4x3t,4.54,0,0,0,0,0,0,0,0,0,0
4x3u,2/pdbbind2016_general_train_3dnn/4x3u,5.09,0,0,0,0,0,0,0,0,0,0
4x47,2/pdbbind2016_general_train_3dnn/4x47,2.85,0,0,0,0,0,0,0,0,0,0
4x49,2/pdbbind2016_general_train_3dnn/4x49,4.53,0,0,0,0,0,0,0,0,0,0
4x60,2/pdbbind2016_general_train_3dnn/4x60,9.0,0,0,0,0,0,0,0,0,0,0
4x61,2/pdbbind2016_general_train_3dnn/4x61,9.0,0,0,0,0,0,0,0,0,0,0
4x63,2/pdbbind2016_general_train_3dnn/4x63,6.77,0,0,0,0,0,0,0,0,0,0
4x68,2/pdbbind2016_general_train_3dnn/4x68,6.57,0,0,0,0,0,0,0,0,0,0
4x69,2/pdbbind2016_general_train_3dnn/4x69,7.66,0,0,0,0,0,0,0,0,0,0
4x6h,2/pdbbind2016_general_train_3dnn/4x6h,7.66,0,0,0,0,0,0,0,0,0,0
4x6i,2/pdbbind2016_general_train_3dnn/4x6i,8.0,0,0,0,0,0,0,0,0,0,0
4x6j,2/pdbbind2016_general_train_3dnn/4x6j,7.8,0,0,0,0,0,0,0,0,0,0
4x6k,2/pdbbind2016_general_train_3dnn/4x6k,5.31,0,0,0,0,0,0,0,0,0,0
4x6p,2/pdbbind2016_general_train_3dnn/4x6p,8.3,0,0,0,0,0,0,0,0,0,0
4x6s,2/pdbbind2016_general_train_3dnn/4x6s,5.24,0,0,0,0,0,0,0,0,0,0
4x6y,2/pdbbind2016_general_train_3dnn/4x6y,7.72,0,0,0,0,0,0,0,0,0,0
4x7h,2/pdbbind2016_general_train_3dnn/4x7h,7.38,0,0,0,0,0,0,0,0,0,0
4x7i,2/pdbbind2016_general_train_3dnn/4x7i,7.69,0,0,0,0,0,0,0,0,0,0
4x7j,2/pdbbind2016_general_train_3dnn/4x7j,7.39,0,0,0,0,0,0,0,0,0,0
4x7k,2/pdbbind2016_general_train_3dnn/4x7k,8.4,0,0,0,0,0,0,0,0,0,0
4x7l,2/pdbbind2016_general_train_3dnn/4x7l,8.05,0,0,0,0,0,0,0,0,0,0
4x7n,2/pdbbind2016_general_train_3dnn/4x7n,8.22,0,0,0,0,0,0,0,0,0,0
4x7q,2/pdbbind2016_general_train_3dnn/4x7q,7.85,0,0,0,0,0,0,0,0,0,0
4x8g,2/pdbbind2016_general_train_3dnn/4x8g,6.0,0,0,0,0,0,0,0,0,0,0
4x8p,2/pdbbind2016_general_train_3dnn/4x8p,5.48,0,0,0,0,0,0,0,0,0,0
4x8s,2/pdbbind2016_general_train_3dnn/4x8s,1.89,0,0,0,0,0,0,0,0,0,0
4x8t,2/pdbbind2016_general_train_3dnn/4x8t,2.05,0,0,0,0,0,0,0,0,0,0
4x9r,2/pdbbind2016_general_train_3dnn/4x9r,7.82,0,0,0,0,0,0,0,0,0,0
4x9v,2/pdbbind2016_general_train_3dnn/4x9v,7.85,0,0,0,0,0,0,0,0,0,0
4x9w,2/pdbbind2016_general_train_3dnn/4x9w,6.85,0,0,0,0,0,0,0,0,0,0
4xbb,2/pdbbind2016_general_train_3dnn/4xbb,5.0,0,0,0,0,0,0,0,0,0,0
4xbd,2/pdbbind2016_general_train_3dnn/4xbd,6.4,0,0,0,0,0,0,0,0,0,0
4xbo,2/pdbbind2016_general_train_3dnn/4xbo,4.59,0,0,0,0,0,0,0,0,0,0
4xc2,2/pdbbind2016_general_train_3dnn/4xc2,5.37,0,0,0,0,0,0,0,0,0,0
4xcb,2/pdbbind2016_general_train_3dnn/4xcb,5.47,0,0,0,0,0,0,0,0,0,0
4xct,2/pdbbind2016_general_train_3dnn/4xct,8.17,0,0,0,0,0,0,0,0,0,0
4xcu,2/pdbbind2016_general_train_3dnn/4xcu,8.22,0,0,0,0,0,0,0,0,0,0
4xdo,2/pdbbind2016_general_train_3dnn/4xdo,4.08,0,0,0,0,0,0,0,0,0,0
4xe0,2/pdbbind2016_general_train_3dnn/4xe0,7.72,0,0,0,0,0,0,0,0,0,0
4xe1,2/pdbbind2016_general_train_3dnn/4xe1,7.11,0,0,0,0,0,0,0,0,0,0
4xek,2/pdbbind2016_general_train_3dnn/4xek,5.66,0,0,0,0,0,0,0,0,0,0
4xg3,2/pdbbind2016_general_train_3dnn/4xg3,7.76,0,0,0,0,0,0,0,0,0,0
4xg4,2/pdbbind2016_general_train_3dnn/4xg4,7.67,0,0,0,0,0,0,0,0,0,0
4xg6,2/pdbbind2016_general_train_3dnn/4xg6,8.01,0,0,0,0,0,0,0,0,0,0
4xg7,2/pdbbind2016_general_train_3dnn/4xg7,7.49,0,0,0,0,0,0,0,0,0,0
4xg8,2/pdbbind2016_general_train_3dnn/4xg8,8.72,0,0,0,0,0,0,0,0,0,0
4xg9,2/pdbbind2016_general_train_3dnn/4xg9,9.15,0,0,0,0,0,0,0,0,0,0
4xgz,2/pdbbind2016_general_train_3dnn/4xgz,7.62,0,0,0,0,0,0,0,0,0,0
4xh2,2/pdbbind2016_general_train_3dnn/4xh2,8.22,0,0,0,0,0,0,0,0,0,0
4xh6,2/pdbbind2016_general_train_3dnn/4xh6,5.57,0,0,0,0,0,0,0,0,0,0
4xhe,2/pdbbind2016_general_train_3dnn/4xhe,10.3,0,0,0,0,0,0,0,0,0,0
4xhk,2/pdbbind2016_general_train_3dnn/4xhk,8.3,0,0,0,0,0,0,0,0,0,0
4xhl,2/pdbbind2016_general_train_3dnn/4xhl,4.43,0,0,0,0,0,0,0,0,0,0
4xhv,2/pdbbind2016_general_train_3dnn/4xhv,4.3,0,0,0,0,0,0,0,0,0,0
4xii,2/pdbbind2016_general_train_3dnn/4xii,6.6,0,0,0,0,0,0,0,0,0,0
4xj0,2/pdbbind2016_general_train_3dnn/4xj0,9.52,0,0,0,0,0,0,0,0,0,0
4xjr,2/pdbbind2016_general_train_3dnn/4xjr,5.32,0,0,0,0,0,0,0,0,0,0
4xjs,2/pdbbind2016_general_train_3dnn/4xjs,7.12,0,0,0,0,0,0,0,0,0,0
4xjt,2/pdbbind2016_general_train_3dnn/4xjt,5.14,0,0,0,0,0,0,0,0,0,0
4xkb,2/pdbbind2016_general_train_3dnn/4xkb,6.1,0,0,0,0,0,0,0,0,0,0
4xkc,2/pdbbind2016_general_train_3dnn/4xkc,5.87,0,0,0,0,0,0,0,0,0,0
4xkx,2/pdbbind2016_general_train_3dnn/4xkx,9.05,0,0,0,0,0,0,0,0,0,0
4xm6,2/pdbbind2016_general_train_3dnn/4xm6,4.05,0,0,0,0,0,0,0,0,0,0
4xm7,2/pdbbind2016_general_train_3dnn/4xm7,3.57,0,0,0,0,0,0,0,0,0,0
4xmo,2/pdbbind2016_general_train_3dnn/4xmo,8.7,0,0,0,0,0,0,0,0,0,0
4xnv,2/pdbbind2016_general_train_3dnn/4xnv,6.79,0,0,0,0,0,0,0,0,0,0
4xnw,2/pdbbind2016_general_train_3dnn/4xnw,7.74,0,0,0,0,0,0,0,0,0,0
4xpj,2/pdbbind2016_general_train_3dnn/4xpj,5.09,0,0,0,0,0,0,0,0,0,0
4xqa,2/pdbbind2016_general_train_3dnn/4xqa,4.99,0,0,0,0,0,0,0,0,0,0
4xqu,2/pdbbind2016_general_train_3dnn/4xqu,6.07,0,0,0,0,0,0,0,0,0,0
4xs2,2/pdbbind2016_general_train_3dnn/4xs2,5.82,0,0,0,0,0,0,0,0,0,0
4xsx,2/pdbbind2016_general_train_3dnn/4xsx,5.0,0,0,0,0,0,0,0,0,0,0
4xsy,2/pdbbind2016_general_train_3dnn/4xsy,5.3,0,0,0,0,0,0,0,0,0,0
4xsz,2/pdbbind2016_general_train_3dnn/4xsz,5.6,0,0,0,0,0,0,0,0,0,0
4xt9,2/pdbbind2016_general_train_3dnn/4xt9,6.8,0,0,0,0,0,0,0,0,0,0
4xta,2/pdbbind2016_general_train_3dnn/4xta,5.43,0,0,0,0,0,0,0,0,0,0
4xtm,2/pdbbind2016_general_train_3dnn/4xtm,4.57,0,0,0,0,0,0,0,0,0,0
4xtp,2/pdbbind2016_general_train_3dnn/4xtp,4.26,0,0,0,0,0,0,0,0,0,0
4xua,2/pdbbind2016_general_train_3dnn/4xua,4.59,0,0,0,0,0,0,0,0,0,0
4xub,2/pdbbind2016_general_train_3dnn/4xub,5.97,0,0,0,0,0,0,0,0,0,0
4xuc,2/pdbbind2016_general_train_3dnn/4xuc,5.96,0,0,0,0,0,0,0,0,0,0
4xue,2/pdbbind2016_general_train_3dnn/4xue,5.3,0,0,0,0,0,0,0,0,0,0
4xuh,2/pdbbind2016_general_train_3dnn/4xuh,5.73,0,0,0,0,0,0,0,0,0,0
4xum,2/pdbbind2016_general_train_3dnn/4xum,4.67,0,0,0,0,0,0,0,0,0,0
4xuz,2/pdbbind2016_general_train_3dnn/4xuz,7.36,0,0,0,0,0,0,0,0,0,0
4xv1,2/pdbbind2016_general_train_3dnn/4xv1,8.38,0,0,0,0,0,0,0,0,0,0
4xv2,2/pdbbind2016_general_train_3dnn/4xv2,8.27,0,0,0,0,0,0,0,0,0,0
4xv3,2/pdbbind2016_general_train_3dnn/4xv3,7.92,0,0,0,0,0,0,0,0,0,0
4xv9,2/pdbbind2016_general_train_3dnn/4xv9,6.72,0,0,0,0,0,0,0,0,0,0
4xwk,2/pdbbind2016_general_train_3dnn/4xwk,4.63,0,0,0,0,0,0,0,0,0,0
4xx3,2/pdbbind2016_general_train_3dnn/4xx3,7.25,0,0,0,0,0,0,0,0,0,0
4xx4,2/pdbbind2016_general_train_3dnn/4xx4,7.36,0,0,0,0,0,0,0,0,0,0
4xxs,2/pdbbind2016_general_train_3dnn/4xxs,7.28,0,0,0,0,0,0,0,0,0,0
4xy2,2/pdbbind2016_general_train_3dnn/4xy2,8.1,0,0,0,0,0,0,0,0,0,0
4xy9,2/pdbbind2016_general_train_3dnn/4xy9,5.33,0,0,0,0,0,0,0,0,0,0
4xyc,2/pdbbind2016_general_train_3dnn/4xyc,7.51,0,0,0,0,0,0,0,0,0,0
4xyf,2/pdbbind2016_general_train_3dnn/4xyf,9.0,0,0,0,0,0,0,0,0,0,0
4xyn,2/pdbbind2016_general_train_3dnn/4xyn,5.89,0,0,0,0,0,0,0,0,0,0
4y16,2/pdbbind2016_general_train_3dnn/4y16,7.43,0,0,0,0,0,0,0,0,0,0
4y24,2/pdbbind2016_general_train_3dnn/4y24,6.66,0,0,0,0,0,0,0,0,0,0
4y29,2/pdbbind2016_general_train_3dnn/4y29,6.25,0,0,0,0,0,0,0,0,0,0
4y2j,2/pdbbind2016_general_train_3dnn/4y2j,3.1,0,0,0,0,0,0,0,0,0,0
4y2s,2/pdbbind2016_general_train_3dnn/4y2s,4.28,0,0,0,0,0,0,0,0,0,0
4y2t,2/pdbbind2016_general_train_3dnn/4y2t,3.82,0,0,0,0,0,0,0,0,0,0
4y2u,2/pdbbind2016_general_train_3dnn/4y2u,3.24,0,0,0,0,0,0,0,0,0,0
4y2v,2/pdbbind2016_general_train_3dnn/4y2v,4.04,0,0,0,0,0,0,0,0,0,0
4y2x,2/pdbbind2016_general_train_3dnn/4y2x,6.29,0,0,0,0,0,0,0,0,0,0
4y32,2/pdbbind2016_general_train_3dnn/4y32,4.05,0,0,0,0,0,0,0,0,0,0
4y38,2/pdbbind2016_general_train_3dnn/4y38,2.4,0,0,0,0,0,0,0,0,0,0
4y3b,2/pdbbind2016_general_train_3dnn/4y3b,4.87,0,0,0,0,0,0,0,0,0,0
4y46,2/pdbbind2016_general_train_3dnn/4y46,7.96,0,0,0,0,0,0,0,0,0,0
4y4g,2/pdbbind2016_general_train_3dnn/4y4g,2.0,0,0,0,0,0,0,0,0,0,0
4y4v,2/pdbbind2016_general_train_3dnn/4y4v,3.65,0,0,0,0,0,0,0,0,0,0
4y5h,2/pdbbind2016_general_train_3dnn/4y5h,7.82,0,0,0,0,0,0,0,0,0,0
4y5s,2/pdbbind2016_general_train_3dnn/4y5s,3.73,0,0,0,0,0,0,0,0,0,0
4y62,2/pdbbind2016_general_train_3dnn/4y62,2.95,0,0,0,0,0,0,0,0,0,0
4y63,2/pdbbind2016_general_train_3dnn/4y63,3.58,0,0,0,0,0,0,0,0,0,0
4y64,2/pdbbind2016_general_train_3dnn/4y64,3.1,0,0,0,0,0,0,0,0,0,0
4y67,2/pdbbind2016_general_train_3dnn/4y67,6.93,0,0,0,0,0,0,0,0,0,0
4y6m,2/pdbbind2016_general_train_3dnn/4y6m,7.15,0,0,0,0,0,0,0,0,0,0
4y6p,2/pdbbind2016_general_train_3dnn/4y6p,7.16,0,0,0,0,0,0,0,0,0,0
4y6r,2/pdbbind2016_general_train_3dnn/4y6r,5.48,0,0,0,0,0,0,0,0,0,0
4y6s,2/pdbbind2016_general_train_3dnn/4y6s,5.03,0,0,0,0,0,0,0,0,0,0
4y73,2/pdbbind2016_general_train_3dnn/4y73,9.52,0,0,0,0,0,0,0,0,0,0
4y83,2/pdbbind2016_general_train_3dnn/4y83,7.77,0,0,0,0,0,0,0,0,0,0
4y85,2/pdbbind2016_general_train_3dnn/4y85,7.89,0,0,0,0,0,0,0,0,0,0
4y87,2/pdbbind2016_general_train_3dnn/4y87,7.24,0,0,0,0,0,0,0,0,0,0
4y8c,2/pdbbind2016_general_train_3dnn/4y8c,7.96,0,0,0,0,0,0,0,0,0,0
4y8d,2/pdbbind2016_general_train_3dnn/4y8d,8.05,0,0,0,0,0,0,0,0,0,0
4y8y,2/pdbbind2016_general_train_3dnn/4y8y,9.15,0,0,0,0,0,0,0,0,0,0
4y8z,2/pdbbind2016_general_train_3dnn/4y8z,10.4,0,0,0,0,0,0,0,0,0,0
4y94,2/pdbbind2016_general_train_3dnn/4y94,6.62,0,0,0,0,0,0,0,0,0,0
4ya8,2/pdbbind2016_general_train_3dnn/4ya8,6.1,0,0,0,0,0,0,0,0,0,0
4yab,2/pdbbind2016_general_train_3dnn/4yab,5.07,0,0,0,0,0,0,0,0,0,0
4yas,2/pdbbind2016_general_train_3dnn/4yas,3.41,0,0,0,0,0,0,0,0,0,0
4yat,2/pdbbind2016_general_train_3dnn/4yat,5.03,0,0,0,0,0,0,0,0,0,0
4yax,2/pdbbind2016_general_train_3dnn/4yax,5.82,0,0,0,0,0,0,0,0,0,0
4yay,2/pdbbind2016_general_train_3dnn/4yay,8.54,0,0,0,0,0,0,0,0,0,0
4yb6,2/pdbbind2016_general_train_3dnn/4yb6,5.32,0,0,0,0,0,0,0,0,0,0
4yb7,2/pdbbind2016_general_train_3dnn/4yb7,3.8,0,0,0,0,0,0,0,0,0,0
4ybi,2/pdbbind2016_general_train_3dnn/4ybi,6.6,0,0,0,0,0,0,0,0,0,0
4ybm,2/pdbbind2016_general_train_3dnn/4ybm,6.85,0,0,0,0,0,0,0,0,0,0
4ybs,2/pdbbind2016_general_train_3dnn/4ybs,7.24,0,0,0,0,0,0,0,0,0,0
4ybt,2/pdbbind2016_general_train_3dnn/4ybt,7.0,0,0,0,0,0,0,0,0,0,0
4yc8,2/pdbbind2016_general_train_3dnn/4yc8,7.85,0,0,0,0,0,0,0,0,0,0
4yc9,2/pdbbind2016_general_train_3dnn/4yc9,8.89,0,0,0,0,0,0,0,0,0,0
4ycl,2/pdbbind2016_general_train_3dnn/4ycl,8.15,0,0,0,0,0,0,0,0,0,0
4ycm,2/pdbbind2016_general_train_3dnn/4ycm,7.72,0,0,0,0,0,0,0,0,0,0
4ycn,2/pdbbind2016_general_train_3dnn/4ycn,7.77,0,0,0,0,0,0,0,0,0,0
4ycu,2/pdbbind2016_general_train_3dnn/4ycu,5.48,0,0,0,0,0,0,0,0,0,0
4ycv,2/pdbbind2016_general_train_3dnn/4ycv,5.82,0,0,0,0,0,0,0,0,0,0
4ycw,2/pdbbind2016_general_train_3dnn/4ycw,5.68,0,0,0,0,0,0,0,0,0,0
4ydf,2/pdbbind2016_general_train_3dnn/4ydf,5.1,0,0,0,0,0,0,0,0,0,0
4ydg,2/pdbbind2016_general_train_3dnn/4ydg,7.82,0,0,0,0,0,0,0,0,0,0
4ydn,2/pdbbind2016_general_train_3dnn/4ydn,8.64,0,0,0,0,0,0,0,0,0,0
4ydq,2/pdbbind2016_general_train_3dnn/4ydq,6.52,0,0,0,0,0,0,0,0,0,0
4ye3,2/pdbbind2016_general_train_3dnn/4ye3,8.37,0,0,0,0,0,0,0,0,0,0
4yec,2/pdbbind2016_general_train_3dnn/4yec,7.6,0,0,0,0,0,0,0,0,0,0
4yee,2/pdbbind2016_general_train_3dnn/4yee,6.49,0,0,0,0,0,0,0,0,0,0
4yef,2/pdbbind2016_general_train_3dnn/4yef,5.35,0,0,0,0,0,0,0,0,0,0
4yff,2/pdbbind2016_general_train_3dnn/4yff,8.0,0,0,0,0,0,0,0,0,0,0
4yfi,2/pdbbind2016_general_train_3dnn/4yfi,6.3,0,0,0,0,0,0,0,0,0,0
4yh3,2/pdbbind2016_general_train_3dnn/4yh3,4.59,0,0,0,0,0,0,0,0,0,0
4yh4,2/pdbbind2016_general_train_3dnn/4yh4,4.59,0,0,0,0,0,0,0,0,0,0
4yhf,2/pdbbind2016_general_train_3dnn/4yhf,8.34,0,0,0,0,0,0,0,0,0,0
4yhp,2/pdbbind2016_general_train_3dnn/4yhp,8.7,0,0,0,0,0,0,0,0,0,0
4yhq,2/pdbbind2016_general_train_3dnn/4yhq,8.77,0,0,0,0,0,0,0,0,0,0
4yht,2/pdbbind2016_general_train_3dnn/4yht,9.22,0,0,0,0,0,0,0,0,0,0
4yhz,2/pdbbind2016_general_train_3dnn/4yhz,7.96,0,0,0,0,0,0,0,0,0,0
4yik,2/pdbbind2016_general_train_3dnn/4yik,6.89,0,0,0,0,0,0,0,0,0,0
4yje,2/pdbbind2016_general_train_3dnn/4yje,4.84,0,0,0,0,0,0,0,0,0,0
4yjl,2/pdbbind2016_general_train_3dnn/4yjl,5.96,0,0,0,0,0,0,0,0,0,0
4yjn,2/pdbbind2016_general_train_3dnn/4yjn,7.92,0,0,0,0,0,0,0,0,0,0
4yk5,2/pdbbind2016_general_train_3dnn/4yk5,7.64,0,0,0,0,0,0,0,0,0,0
4yk6,2/pdbbind2016_general_train_3dnn/4yk6,5.7,0,0,0,0,0,0,0,0,0,0
4yl0,2/pdbbind2016_general_train_3dnn/4yl0,8.22,0,0,0,0,0,0,0,0,0,0
4yl1,2/pdbbind2016_general_train_3dnn/4yl1,6.67,0,0,0,0,0,0,0,0,0,0
4yl3,2/pdbbind2016_general_train_3dnn/4yl3,8.15,0,0,0,0,0,0,0,0,0,0
4ylj,2/pdbbind2016_general_train_3dnn/4ylj,8.22,0,0,0,0,0,0,0,0,0,0
4ylk,2/pdbbind2016_general_train_3dnn/4ylk,6.74,0,0,0,0,0,0,0,0,0,0
4yll,2/pdbbind2016_general_train_3dnn/4yll,6.92,0,0,0,0,0,0,0,0,0,0
4ylu,2/pdbbind2016_general_train_3dnn/4ylu,4.0,0,0,0,0,0,0,0,0,0,0
4ym2,2/pdbbind2016_general_train_3dnn/4ym2,2.85,0,0,0,0,0,0,0,0,0,0
4ym4,2/pdbbind2016_general_train_3dnn/4ym4,4.47,0,0,0,0,0,0,0,0,0,0
4ymj,2/pdbbind2016_general_train_3dnn/4ymj,7.0,0,0,0,0,0,0,0,0,0,0
4ynd,2/pdbbind2016_general_train_3dnn/4ynd,8.55,0,0,0,0,0,0,0,0,0,0
4yne,2/pdbbind2016_general_train_3dnn/4yne,8.52,0,0,0,0,0,0,0,0,0,0
4ynk,2/pdbbind2016_general_train_3dnn/4ynk,8.3,0,0,0,0,0,0,0,0,0,0
4yo6,2/pdbbind2016_general_train_3dnn/4yo6,5.66,0,0,0,0,0,0,0,0,0,0
4yog,2/pdbbind2016_general_train_3dnn/4yog,5.74,0,0,0,0,0,0,0,0,0,0
4yoi,2/pdbbind2016_general_train_3dnn/4yoi,6.48,0,0,0,0,0,0,0,0,0,0
4yoz,2/pdbbind2016_general_train_3dnn/4yoz,6.8,0,0,0,0,0,0,0,0,0,0
4yp1,2/pdbbind2016_general_train_3dnn/4yp1,5.04,0,0,0,0,0,0,0,0,0,0
4yp8,2/pdbbind2016_general_train_3dnn/4yp8,7.89,0,0,0,0,0,0,0,0,0,0
4ypf,2/pdbbind2016_general_train_3dnn/4ypf,2.7,0,0,0,0,0,0,0,0,0,0
4yps,2/pdbbind2016_general_train_3dnn/4yps,7.12,0,0,0,0,0,0,0,0,0,0
4yqh,2/pdbbind2016_general_train_3dnn/4yqh,8.05,0,0,0,0,0,0,0,0,0,0
4yqm,2/pdbbind2016_general_train_3dnn/4yqm,7.51,0,0,0,0,0,0,0,0,0,0
4yqu,2/pdbbind2016_general_train_3dnn/4yqu,6.66,0,0,0,0,0,0,0,0,0,0
4yqv,2/pdbbind2016_general_train_3dnn/4yqv,5.71,0,0,0,0,0,0,0,0,0,0
4yrg,2/pdbbind2016_general_train_3dnn/4yrg,2.7,0,0,0,0,0,0,0,0,0,0
4yrr,2/pdbbind2016_general_train_3dnn/4yrr,2.7,0,0,0,0,0,0,0,0,0,0
4yrt,2/pdbbind2016_general_train_3dnn/4yrt,2.78,0,0,0,0,0,0,0,0,0,0
4yt7,2/pdbbind2016_general_train_3dnn/4yt7,8.77,0,0,0,0,0,0,0,0,0,0
4ytf,2/pdbbind2016_general_train_3dnn/4ytf,8.15,0,0,0,0,0,0,0,0,0,0
4yur,2/pdbbind2016_general_train_3dnn/4yur,9.8,0,0,0,0,0,0,0,0,0,0
4yuw,2/pdbbind2016_general_train_3dnn/4yuw,5.77,0,0,0,0,0,0,0,0,0,0
4yux,2/pdbbind2016_general_train_3dnn/4yux,3.74,0,0,0,0,0,0,0,0,0,0
4yuy,2/pdbbind2016_general_train_3dnn/4yuy,3.34,0,0,0,0,0,0,0,0,0,0
4yuz,2/pdbbind2016_general_train_3dnn/4yuz,5.04,0,0,0,0,0,0,0,0,0,0
4yv0,2/pdbbind2016_general_train_3dnn/4yv0,3.28,0,0,0,0,0,0,0,0,0,0
4yv2,2/pdbbind2016_general_train_3dnn/4yv2,7.29,0,0,0,0,0,0,0,0,0,0
4yv8,2/pdbbind2016_general_train_3dnn/4yv8,7.96,0,0,0,0,0,0,0,0,0,0
4yv9,2/pdbbind2016_general_train_3dnn/4yv9,6.4,0,0,0,0,0,0,0,0,0,0
4yvc,2/pdbbind2016_general_train_3dnn/4yvc,5.96,0,0,0,0,0,0,0,0,0,0
4yve,2/pdbbind2016_general_train_3dnn/4yve,7.0,0,0,0,0,0,0,0,0,0,0
4yvz,2/pdbbind2016_general_train_3dnn/4yvz,5.52,0,0,0,0,0,0,0,0,0,0
4yw2,2/pdbbind2016_general_train_3dnn/4yw2,2.8,0,0,0,0,0,0,0,0,0,0
4yw6,2/pdbbind2016_general_train_3dnn/4yw6,7.08,0,0,0,0,0,0,0,0,0,0
4yw7,2/pdbbind2016_general_train_3dnn/4yw7,6.89,0,0,0,0,0,0,0,0,0,0
4ywa,2/pdbbind2016_general_train_3dnn/4ywa,7.55,0,0,0,0,0,0,0,0,0,0
4yx9,2/pdbbind2016_general_train_3dnn/4yx9,5.35,0,0,0,0,0,0,0,0,0,0
4yxd,2/pdbbind2016_general_train_3dnn/4yxd,4.34,0,0,0,0,0,0,0,0,0,0
4yxo,2/pdbbind2016_general_train_3dnn/4yxo,7.04,0,0,0,0,0,0,0,0,0,0
4yxu,2/pdbbind2016_general_train_3dnn/4yxu,7.24,0,0,0,0,0,0,0,0,0,0
4yy6,2/pdbbind2016_general_train_3dnn/4yy6,4.22,0,0,0,0,0,0,0,0,0,0
4yyi,2/pdbbind2016_general_train_3dnn/4yyi,4.19,0,0,0,0,0,0,0,0,0,0
4yyl,2/pdbbind2016_general_train_3dnn/4yyl,5.01,0,0,0,0,0,0,0,0,0,0
4yym,2/pdbbind2016_general_train_3dnn/4yym,3.62,0,0,0,0,0,0,0,0,0,0
4yyn,2/pdbbind2016_general_train_3dnn/4yyn,3.96,0,0,0,0,0,0,0,0,0,0
4yz5,2/pdbbind2016_general_train_3dnn/4yz5,2.83,0,0,0,0,0,0,0,0,0,0
4yz9,2/pdbbind2016_general_train_3dnn/4yz9,7.7,0,0,0,0,0,0,0,0,0,0
4yzc,2/pdbbind2016_general_train_3dnn/4yzc,8.52,0,0,0,0,0,0,0,0,0,0
4yzm,2/pdbbind2016_general_train_3dnn/4yzm,5.27,0,0,0,0,0,0,0,0,0,0
4yzn,2/pdbbind2016_general_train_3dnn/4yzn,4.81,0,0,0,0,0,0,0,0,0,0
4z0d,2/pdbbind2016_general_train_3dnn/4z0d,5.3,0,0,0,0,0,0,0,0,0,0
4z0e,2/pdbbind2016_general_train_3dnn/4z0e,5.3,0,0,0,0,0,0,0,0,0,0
4z0f,2/pdbbind2016_general_train_3dnn/4z0f,5.77,0,0,0,0,0,0,0,0,0,0
4z0u,2/pdbbind2016_general_train_3dnn/4z0u,5.7,0,0,0,0,0,0,0,0,0,0
4z16,2/pdbbind2016_general_train_3dnn/4z16,8.32,0,0,0,0,0,0,0,0,0,0
4z1n,2/pdbbind2016_general_train_3dnn/4z1n,8.23,0,0,0,0,0,0,0,0,0,0
4z1q,2/pdbbind2016_general_train_3dnn/4z1q,7.82,0,0,0,0,0,0,0,0,0,0
4z1s,2/pdbbind2016_general_train_3dnn/4z1s,6.1,0,0,0,0,0,0,0,0,0,0
4z2g,2/pdbbind2016_general_train_3dnn/4z2g,6.66,0,0,0,0,0,0,0,0,0,0
4z2h,2/pdbbind2016_general_train_3dnn/4z2h,5.08,0,0,0,0,0,0,0,0,0,0
4z2i,2/pdbbind2016_general_train_3dnn/4z2i,7.44,0,0,0,0,0,0,0,0,0,0
4z2j,2/pdbbind2016_general_train_3dnn/4z2j,6.43,0,0,0,0,0,0,0,0,0,0
4z2k,2/pdbbind2016_general_train_3dnn/4z2k,5.78,0,0,0,0,0,0,0,0,0,0
4z2l,2/pdbbind2016_general_train_3dnn/4z2l,5.85,0,0,0,0,0,0,0,0,0,0
4z2o,2/pdbbind2016_general_train_3dnn/4z2o,4.51,0,0,0,0,0,0,0,0,0,0
4z2p,2/pdbbind2016_general_train_3dnn/4z2p,4.6,0,0,0,0,0,0,0,0,0,0
4z3v,2/pdbbind2016_general_train_3dnn/4z3v,8.4,0,0,0,0,0,0,0,0,0,0
4z46,2/pdbbind2016_general_train_3dnn/4z46,2.82,0,0,0,0,0,0,0,0,0,0
4z5w,2/pdbbind2016_general_train_3dnn/4z5w,5.81,0,0,0,0,0,0,0,0,0,0
4z68,2/pdbbind2016_general_train_3dnn/4z68,6.49,0,0,0,0,0,0,0,0,0,0
4z6h,2/pdbbind2016_general_train_3dnn/4z6h,6.21,0,0,0,0,0,0,0,0,0,0
4z6i,2/pdbbind2016_general_train_3dnn/4z6i,6.31,0,0,0,0,0,0,0,0,0,0
